user_id,gender
27440,f
27443,f
27447,f
27469,f
27472,f
27486,f
27499,f
27510,f
27520,f
27523,f
27526,f
27528,f
27540,f
27547,f
27549,f
27563,f
27575,f
27596,f
27604,f
27629,f
27631,f
27638,f
27644,f
27725,f
27728,f
27751,f
27761,f
27762,f
27763,f
27778,f
27781,f
27783,f
27790,f
27798,f
27801,f
27810,f
27841,f
27842,f
27848,f
27850,f
27854,f
27873,f
27874,f
27875,f
27891,f
27894,f
27898,f
27907,f
27911,f
27935,f
27936,f
27960,f
27983,f
27999,f
28020,f
28023,f
28024,f
28029,f
28030,f
28037,f
28048,f
28063,f
28068,f
28074,f
28099,f
28100,f
28103,f
28110,f
28112,f
28113,f
28118,f
28142,f
28148,f
28164,f
28198,f
28206,f
28227,f
28228,f
28229,f
28282,f
28292,f
28294,f
28299,f
28304,f
28338,f
28342,f
28354,f
28361,f
28370,f
28384,f
28389,f
28419,f
28422,f
28433,f
28439,f
28448,f
28461,f
28477,f
28506,f
28523,f
28524,f
28547,f
28596,f
28600,f
28612,f
28623,f
28635,f
28653,f
28659,f
28662,f
28663,f
28666,f
28698,f
28700,f
28705,f
28751,f
28774,f
28805,f
28809,f
28814,f
28829,f
28831,f
28843,f
28846,f
28863,f
28882,f
28884,f
28891,f
28892,f
28909,f
28925,f
28933,f
28961,f
28970,f
28997,f
28998,f
29001,f
29015,f
29025,f
29026,f
29044,f
29051,f
29059,f
29086,f
29096,f
29101,f
29112,f
29122,f
29128,f
29136,f
29190,f
29206,f
29215,f
29226,f
29231,f
29249,f
29262,f
29263,f
29271,f
29277,f
29280,f
29284,f
29285,f
29286,f
29290,f
29296,f
29297,f
29302,f
29304,f
29305,f
29331,f
29335,f
29378,f
29394,f
29406,f
29412,f
29436,f
29440,f
29445,f
29447,f
29449,f
29456,f
29481,f
29501,f
29509,f
29510,f
29513,f
29533,f
29540,f
29548,f
29559,f
29562,f
29567,f
29588,f
29622,f
29629,f
29652,f
29664,f
29668,f
29674,f
29681,f
29685,f
29705,f
29707,f
29712,f
29716,f
29724,f
29760,f
29763,f
29766,f
29767,f
29774,f
29789,f
29796,f
29807,f
29830,f
29847,f
29863,f
29882,f
29889,f
29908,f
29959,f
29982,f
29999,f
30015,f
30043,f
30045,f
30072,f
30089,f
30093,f
30100,f
30146,f
30148,f
30155,f
30165,f
30174,f
30199,f
30210,f
30213,f
30220,f
30222,f
30223,f
30260,f
30270,f
30279,f
30297,f
30337,f
30338,f
30347,f
30351,f
30382,f
30391,f
30392,f
30394,f
30396,f
30397,f
30411,f
30413,f
30422,f
30431,f
30435,f
30439,f
30444,f
30476,f
30478,f
30496,f
30501,f
30511,f
30534,f
30541,f
30544,f
30546,f
30547,f
30551,f
30554,f
30580,f
30590,f
30608,f
30616,f
30621,f
30629,f
30631,f
30646,f
30647,f
30657,f
30667,f
30670,f
30680,f
30726,f
30736,f
30746,f
30766,f
30773,f
30799,f
30830,f
30850,f
30858,f
30862,f
30869,f
30883,f
30916,f
30957,f
30978,f
31007,f
31013,f
31042,f
31043,f
31047,f
31050,f
31067,f
31068,f
31096,f
31113,f
31120,f
31126,f
31134,f
31137,f
31142,f
31149,f
31150,f
31180,f
31188,f
31209,f
31218,f
31232,f
31236,f
31237,f
31240,f
31263,f
31265,f
31316,f
31332,f
31348,f
31363,f
31374,f
31375,f
31379,f
31388,f
31397,f
31401,f
31406,f
31408,f
31418,f
31419,f
31432,f
31438,f
31440,f
31457,f
31464,f
31467,f
31471,f
31473,f
31480,f
31483,f
31499,f
31502,f
31510,f
31550,f
31558,f
31565,f
31573,f
31578,f
31590,f
31600,f
31609,f
31615,f
31616,f
31633,f
31646,f
31650,f
31653,f
31656,f
31663,f
31672,f
31683,f
31692,f
31699,f
31707,f
31729,f
31743,f
31744,f
31752,f
31762,f
31767,f
31776,f
31787,f
31797,f
31809,f
31820,f
31837,f
31840,f
31842,f
31851,f
31855,f
31857,f
31860,f
31876,f
31877,f
31881,f
31883,f
31917,f
31929,f
31930,f
31936,f
31954,f
31956,f
31959,f
31963,f
31981,f
31988,f
32001,f
32003,f
32007,f
32032,f
32039,f
32066,f
32068,f
32071,f
32077,f
32089,f
32108,f
32113,f
32125,f
32151,f
32154,f
32171,f
32175,f
32177,f
32180,f
32202,f
32207,f
32228,f
32247,f
32265,f
32283,f
32286,f
32303,f
32332,f
32346,f
32371,f
32383,f
32392,f
32396,f
32413,f
32435,f
32436,f
32440,f
32457,f
32461,f
32477,f
32482,f
32507,f
32530,f
32563,f
32577,f
32582,f
32588,f
32607,f
32609,f
32610,f
32723,f
32730,f
32739,f
32770,f
32771,f
32782,f
32783,f
32805,f
32829,f
32844,f
32850,f
32858,f
32867,f
32872,f
32891,f
32895,f
32915,f
32916,f
32922,f
32933,f
32935,f
32961,f
32964,f
32981,f
32982,f
32984,f
32992,f
32997,f
33005,f
33036,f
33037,f
33079,f
33124,f
33131,f
33158,f
33161,f
33165,f
33167,f
33175,f
33236,f
33244,f
33257,f
33285,f
33301,f
33340,f
33349,f
33367,f
33368,f
33375,f
33386,f
33399,f
33406,f
33417,f
33420,f
33437,f
33454,f
33460,f
33478,f
33509,f
33519,f
33528,f
33556,f
33558,f
33563,f
33568,f
33574,f
33584,f
33590,f
33611,f
33612,f
33617,f
33620,f
33642,f
33643,f
33661,f
33666,f
33682,f
33692,f
33695,f
33700,f
33711,f
33728,f
33735,f
33748,f
33751,f
33782,f
33791,f
33793,f
33801,f
33806,f
33829,f
33854,f
33864,f
33865,f
33870,f
33901,f
33909,f
33932,f
33937,f
33959,f
33963,f
33968,f
33984,f
33985,f
33992,f
34011,f
34014,f
34032,f
34035,f
34042,f
34043,f
34078,f
34097,f
34098,f
34108,f
34110,f
34123,f
34132,f
34139,f
34144,f
34154,f
34162,f
34167,f
34173,f
34181,f
34193,f
34194,f
34195,f
34210,f
34212,f
34216,f
34233,f
34234,f
34292,f
34302,f
34320,f
34359,f
34368,f
34385,f
34394,f
34401,f
34422,f
34423,f
34451,f
34458,f
34462,f
34463,f
34464,f
34479,f
34490,f
34500,f
34547,f
34559,f
34607,f
34609,f
34631,f
34654,f
34661,f
34672,f
34733,f
34743,f
34762,f
34767,f
34771,f
34794,f
34815,f
34821,f
34825,f
34839,f
34840,f
34844,f
34859,f
34867,f
34878,f
34887,f
34899,f
34907,f
34912,f
34916,f
34927,f
34930,f
34940,f
34941,f
34942,f
34951,f
34952,f
34970,f
34978,f
34991,f
35004,f
35043,f
35047,f
35048,f
35062,f
35081,f
35096,f
35146,f
35158,f
35167,f
35168,f
35171,f
35182,f
35204,f
35211,f
35212,f
35246,f
35252,f
35266,f
35286,f
35296,f
35311,f
35319,f
35325,f
35340,f
35347,f
35353,f
35370,f
35379,f
35382,f
35386,f
35402,f
35425,f
35433,f
35462,f
35498,f
35509,f
35531,f
35533,f
35539,f
35541,f
35547,f
35556,f
35611,f
35620,f
35627,f
35635,f
35643,f
35649,f
35651,f
35660,f
35668,f
35681,f
35690,f
35694,f
35700,f
35704,f
35714,f
35716,f
35718,f
35728,f
35740,f
35742,f
35773,f
35780,f
35807,f
35810,f
35828,f
35836,f
35838,f
35867,f
35869,f
35875,f
35888,f
35901,f
35909,f
35917,f
35922,f
35929,f
35933,f
35935,f
35943,f
35944,f
35950,f
35951,f
35966,f
35974,f
35991,f
35998,f
36002,f
36007,f
36026,f
36037,f
36046,f
36057,f
36095,f
36101,f
36112,f
36134,f
36138,f
36142,f
36150,f
36151,f
36166,f
36172,f
36209,f
36215,f
36242,f
36246,f
36251,f
36254,f
36268,f
36285,f
36323,f
36342,f
36346,f
36360,f
36366,f
36378,f
36412,f
36414,f
36416,f
36424,f
36436,f
36457,f
36460,f
36465,f
36474,f
36484,f
36487,f
36488,f
36491,f
36494,f
36499,f
36504,f
36507,f
36508,f
36517,f
36519,f
36554,f
36559,f
36564,f
36566,f
36567,f
36585,f
36591,f
36593,f
36608,f
36610,f
36621,f
36661,f
36676,f
36678,f
36708,f
36747,f
36753,f
36755,f
36756,f
36793,f
36805,f
36813,f
36856,f
36865,f
36877,f
36887,f
36895,f
36902,f
36910,f
36917,f
36925,f
36930,f
36944,f
36974,f
36988,f
36996,f
37000,f
37007,f
37011,f
37049,f
37053,f
37060,f
37074,f
37089,f
37096,f
37127,f
37129,f
37170,f
37203,f
37208,f
37211,f
37219,f
37237,f
37250,f
37252,f
37277,f
37279,f
37299,f
37301,f
37303,f
37314,f
37325,f
37327,f
37331,f
37332,f
37344,f
37354,f
37361,f
37365,f
37368,f
37370,f
37371,f
37372,f
37377,f
37397,f
37399,f
37406,f
37412,f
37431,f
37433,f
37434,f
37435,f
37445,f
37456,f
37466,f
37467,f
37485,f
37513,f
37530,f
37556,f
37568,f
37583,f
37597,f
37603,f
37665,f
37668,f
37745,f
37750,f
37752,f
37762,f
37794,f
37827,f
37834,f
37838,f
37843,f
37848,f
37854,f
37863,f
37871,f
37885,f
37898,f
37916,f
37937,f
37942,f
37951,f
37970,f
37972,f
38003,f
38018,f
38029,f
38034,f
38046,f
38051,f
38056,f
38060,f
38063,f
38074,f
38085,f
38099,f
38108,f
38111,f
38139,f
38148,f
38149,f
38156,f
38157,f
38165,f
38173,f
38186,f
38190,f
38192,f
38212,f
38217,f
38232,f
38241,f
38242,f
38251,f
38257,f
38270,f
38277,f
38324,f
38353,f
38375,f
38378,f
38381,f
38384,f
38393,f
38405,f
38465,f
38472,f
38479,f
38483,f
38499,f
38511,f
38523,f
38528,f
38533,f
38540,f
38543,f
38579,f
38580,f
38583,f
38593,f
38596,f
38597,f
38615,f
38622,f
38630,f
38640,f
38649,f
38655,f
38656,f
38670,f
38671,f
38692,f
38695,f
38700,f
38716,f
38754,f
38756,f
38757,f
38775,f
38786,f
38797,f
38808,f
38822,f
38841,f
38849,f
38852,f
38867,f
38871,f
38875,f
38897,f
38912,f
38946,f
38957,f
38959,f
38960,f
38962,f
38981,f
38989,f
38994,f
39024,f
39054,f
39080,f
39086,f
39091,f
39100,f
39101,f
39108,f
39109,f
39111,f
39166,f
39168,f
39170,f
39171,f
39188,f
39195,f
39199,f
39201,f
39226,f
39236,f
39273,f
39277,f
39282,f
39313,f
39321,f
39354,f
39361,f
39367,f
39390,f
39401,f
39409,f
39412,f
39434,f
39453,f
39496,f
39503,f
39513,f
39526,f
39541,f
39564,f
39573,f
39593,f
39622,f
39624,f
39626,f
39634,f
39652,f
39712,f
39721,f
39732,f
39736,f
39741,f
39761,f
39766,f
39773,f
39811,f
39847,f
39851,f
39859,f
39868,f
39869,f
39886,f
39893,f
39910,f
39938,f
39954,f
39958,f
39969,f
39971,f
39972,f
39980,f
39988,f
39995,f
39998,f
40016,f
40024,f
40035,f
40038,f
40040,f
40058,f
40071,f
40075,f
40076,f
40085,f
40104,f
40126,f
40154,f
40157,f
40173,f
40180,f
40190,f
40224,f
40238,f
40248,f
40271,f
40276,f
40281,f
40289,f
40292,f
40300,f
40306,f
40309,f
40335,f
40344,f
40352,f
40368,f
40398,f
40400,f
40411,f
40452,f
40457,f
40478,f
40481,f
40490,f
40505,f
40514,f
40523,f
40525,f
40546,f
40555,f
40572,f
40574,f
40576,f
40622,f
40624,f
40627,f
40629,f
40674,f
40682,f
40690,f
40732,f
40826,f
40829,f
40832,f
40833,f
40837,f
40855,f
40860,f
40868,f
40905,f
40912,f
40922,f
40934,f
40935,f
40961,f
40962,f
40970,f
40978,f
40992,f
41001,f
41013,f
41020,f
41021,f
41023,f
41032,f
41052,f
41055,f
41058,f
41061,f
41066,f
41070,f
41082,f
41085,f
41097,f
41099,f
41101,f
41109,f
41117,f
41130,f
41132,f
41133,f
41156,f
41164,f
41168,f
41182,f
41185,f
41189,f
41206,f
41211,f
41224,f
41226,f
41246,f
41273,f
41282,f
41292,f
41293,f
41312,f
41315,f
41317,f
41356,f
41370,f
41397,f
41398,f
41406,f
41409,f
41424,f
41430,f
41451,f
41465,f
41469,f
41476,f
41483,f
41488,f
41489,f
41494,f
41504,f
41517,f
41554,f
41587,f
41596,f
41599,f
41600,f
41612,f
41625,f
41640,f
41641,f
41656,f
41659,f
41665,f
41701,f
41703,f
41712,f
41715,f
41720,f
41730,f
41735,f
41741,f
41748,f
41773,f
41776,f
41782,f
41784,f
41788,f
41795,f
41814,f
41831,f
41858,f
41865,f
41870,f
41882,f
41899,f
41905,f
41910,f
41911,f
41912,f
41926,f
41928,f
41934,f
41955,f
41966,f
41968,f
41984,f
41986,f
41992,f
42005,f
42007,f
42015,f
42023,f
42036,f
42039,f
42045,f
42058,f
42072,f
42082,f
42085,f
42089,f
42091,f
42098,f
42106,f
42176,f
42180,f
42186,f
42187,f
42192,f
42199,f
42204,f
42214,f
42221,f
42228,f
42232,f
42237,f
42257,f
42261,f
42263,f
42267,f
42277,f
42288,f
42296,f
42322,f
42329,f
42331,f
42333,f
42336,f
42342,f
42359,f
42374,f
42383,f
42394,f
42400,f
42403,f
42410,f
42412,f
42414,f
42419,f
42422,f
42432,f
42442,f
42446,f
42449,f
42468,f
42477,f
42497,f
42503,f
42505,f
42541,f
42542,f
42544,f
42557,f
42568,f
42583,f
42598,f
42604,f
42613,f
42615,f
42632,f
42648,f
42669,f
42681,f
42685,f
42687,f
42702,f
42706,f
42714,f
42731,f
42742,f
42743,f
42752,f
42758,f
42767,f
42782,f
42786,f
42796,f
42813,f
42821,f
42849,f
42874,f
42877,f
42880,f
42910,f
42952,f
42960,f
42973,f
42975,f
42976,f
42987,f
43032,f
43033,f
43035,f
43036,f
43045,f
43057,f
43066,f
43083,f
43085,f
43088,f
43102,f
43120,f
43134,f
43137,f
43153,f
43156,f
43160,f
43185,f
43190,f
43192,f
43194,f
43202,f
43206,f
43228,f
43251,f
43280,f
43288,f
43294,f
43299,f
43301,f
43315,f
43318,f
43322,f
43323,f
43328,f
43347,f
43352,f
43355,f
43369,f
43381,f
43384,f
43399,f
43405,f
43428,f
43447,f
43460,f
43474,f
43529,f
43546,f
43556,f
43589,f
43606,f
43616,f
43620,f
43621,f
43622,f
43630,f
43636,f
43699,f
43700,f
43720,f
43730,f
43763,f
43764,f
43775,f
43780,f
43787,f
43800,f
43804,f
43805,f
43824,f
43827,f
43829,f
43846,f
43849,f
43854,f
43862,f
43871,f
43873,f
43889,f
43893,f
43896,f
43909,f
43917,f
43920,f
43923,f
43924,f
43933,f
43938,f
43940,f
43951,f
43953,f
43965,f
43972,f
43973,f
43974,f
43998,f
44006,f
44010,f
44018,f
44041,f
44045,f
44055,f
44057,f
44066,f
44082,f
44088,f
44094,f
44118,f
44127,f
44148,f
44154,f
44191,f
44196,f
44210,f
44222,f
44225,f
44253,f
44270,f
44272,f
44291,f
44302,f
44304,f
44328,f
44339,f
44348,f
44356,f
44359,f
44362,f
44376,f
44382,f
44386,f
44393,f
44397,f
44434,f
44453,f
44493,f
44501,f
44504,f
44506,f
44516,f
44522,f
44528,f
44539,f
44546,f
44547,f
44572,f
44576,f
44580,f
44591,f
44599,f
44612,f
44621,f
44625,f
44631,f
44636,f
44643,f
44649,f
44672,f
44674,f
44679,f
44696,f
44697,f
44718,f
44727,f
44730,f
44731,f
44748,f
44756,f
44758,f
44776,f
44818,f
44857,f
44861,f
44882,f
44891,f
44893,f
44899,f
44903,f
44908,f
44942,f
44974,f
44994,f
44995,f
44999,f
45013,f
45040,f
45043,f
45077,f
45087,f
45089,f
45102,f
45107,f
45132,f
45137,f
45144,f
45153,f
45160,f
45183,f
45188,f
45191,f
45213,f
45226,f
45239,f
45282,f
45286,f
45289,f
45314,f
45329,f
45332,f
45340,f
45344,f
45353,f
45357,f
45362,f
45365,f
45386,f
45400,f
45435,f
45480,f
45503,f
45506,f
45534,f
45538,f
45572,f
45576,f
45582,f
45589,f
45601,f
45644,f
45660,f
45677,f
45706,f
45718,f
45720,f
45721,f
45740,f
45748,f
45766,f
45768,f
45791,f
45795,f
45815,f
45817,f
45830,f
45843,f
45852,f
45863,f
45880,f
45883,f
45885,f
45886,f
45895,f
45939,f
45950,f
45954,f
45960,f
45968,f
45969,f
45975,f
45990,f
46017,f
46030,f
46034,f
46040,f
46060,f
46080,f
46092,f
46097,f
46103,f
46116,f
46130,f
46142,f
46164,f
46181,f
46184,f
46187,f
46214,f
46222,f
46229,f
46242,f
46270,f
46279,f
46291,f
46297,f
46311,f
46321,f
46349,f
46351,f
46357,f
46373,f
46378,f
46389,f
46414,f
46423,f
46433,f
46454,f
46458,f
46468,f
46470,f
46495,f
46498,f
46511,f
46520,f
46522,f
46530,f
46547,f
46552,f
46554,f
46555,f
46567,f
46587,f
46600,f
46605,f
46614,f
46632,f
46636,f
46642,f
46658,f
46672,f
46681,f
46694,f
46728,f
46732,f
46733,f
46734,f
46740,f
46771,f
46794,f
46806,f
46809,f
46816,f
46842,f
46859,f
46866,f
46891,f
46894,f
46895,f
46898,f
46901,f
46908,f
46928,f
46940,f
46943,f
46955,f
46963,f
46966,f
46970,f
46983,f
46998,f
47012,f
47018,f
47025,f
47058,f
47068,f
47074,f
47080,f
47085,f
47105,f
47119,f
47121,f
47128,f
47139,f
47152,f
47156,f
47166,f
47200,f
47206,f
47223,f
47233,f
47287,f
47288,f
47302,f
47305,f
47313,f
47328,f
47329,f
47355,f
47361,f
47363,f
47392,f
47415,f
47448,f
47467,f
47469,f
47479,f
47494,f
47506,f
47509,f
47525,f
47533,f
47535,f
47537,f
47539,f
47543,f
47548,f
47552,f
47583,f
47593,f
47600,f
47603,f
47616,f
47624,f
47625,f
47626,f
47654,f
47656,f
47657,f
47659,f
47675,f
47687,f
47712,f
47718,f
47727,f
47741,f
47792,f
47819,f
47826,f
47835,f
47847,f
47848,f
47855,f
47863,f
47880,f
47886,f
47889,f
47907,f
47908,f
47912,f
47917,f
47925,f
47944,f
47950,f
47952,f
47953,f
47984,f
48045,f
48047,f
48049,f
48130,f
48138,f
48146,f
48171,f
48175,f
48216,f
48221,f
48225,f
48234,f
48235,f
48236,f
48267,f
48275,f
48285,f
48297,f
48300,f
48304,f
48312,f
48336,f
48341,f
48359,f
48374,f
48375,f
48394,f
48400,f
48404,f
48408,f
48417,f
48427,f
48431,f
48440,f
48444,f
48478,f
48510,f
48512,f
48516,f
48522,f
48534,f
48541,f
48542,f
48556,f
48558,f
48561,f
48567,f
48577,f
48598,f
48599,f
48601,f
48603,f
48612,f
48631,f
48649,f
48653,f
48663,f
48670,f
48684,f
48690,f
48739,f
48754,f
48763,f
48770,f
48774,f
48777,f
48783,f
48788,f
48805,f
48811,f
48813,f
48816,f
48819,f
48838,f
48843,f
48853,f
48878,f
48880,f
48914,f
48922,f
48930,f
48933,f
48951,f
48952,f
48971,f
48975,f
48985,f
48994,f
49042,f
49044,f
49087,f
49096,f
49113,f
49119,f
49123,f
49125,f
49140,f
49150,f
49157,f
49166,f
49170,f
49178,f
49181,f
49194,f
49203,f
49263,f
49270,f
49276,f
49281,f
49297,f
49324,f
49335,f
49342,f
49352,f
49353,f
49383,f
49402,f
49420,f
49430,f
49440,f
49444,f
49445,f
49447,f
49453,f
49455,f
49458,f
49469,f
49473,f
49481,f
49489,f
49491,f
49494,f
49525,f
49532,f
49541,f
49557,f
49562,f
49584,f
49590,f
49608,f
49612,f
49618,f
49635,f
49655,f
49680,f
49691,f
49692,f
49695,f
49709,f
49717,f
49733,f
49739,f
49742,f
49744,f
49749,f
49750,f
49760,f
49766,f
49786,f
49794,f
49803,f
49807,f
49830,f
49831,f
49835,f
49844,f
49854,f
49861,f
49868,f
49884,f
49894,f
49910,f
49936,f
49946,f
49956,f
49957,f
49975,f
49980,f
50012,f
50018,f
50020,f
50023,f
50024,f
50028,f
50055,f
50058,f
50061,f
50063,f
50082,f
50115,f
50122,f
50140,f
50153,f
50155,f
50160,f
50164,f
50180,f
50209,f
50212,f
50234,f
50236,f
50274,f
50305,f
50322,f
50336,f
50357,f
50359,f
50363,f
50364,f
50377,f
50403,f
50417,f
50444,f
50450,f
50459,f
50467,f
50469,f
50484,f
50494,f
50506,f
50549,f
50553,f
50559,f
50593,f
50605,f
50612,f
50641,f
50655,f
50662,f
50674,f
50680,f
50691,f
50702,f
50708,f
50710,f
50711,f
50771,f
50779,f
50785,f
50790,f
50794,f
50803,f
50812,f
50840,f
50844,f
50861,f
50865,f
50877,f
50883,f
50890,f
50903,f
50915,f
50917,f
50923,f
50924,f
50937,f
50967,f
50979,f
51029,f
51032,f
51049,f
51095,f
51107,f
51111,f
51112,f
51129,f
51163,f
51164,f
51185,f
51246,f
51248,f
51261,f
51278,f
51289,f
51297,f
51320,f
51365,f
51368,f
51378,f
51384,f
51414,f
51416,f
51423,f
51425,f
51434,f
51436,f
51450,f
51464,f
51473,f
51487,f
51490,f
51505,f
51509,f
51510,f
51511,f
51517,f
51518,f
51520,f
51524,f
51525,f
51527,f
51544,f
51549,f
51571,f
51583,f
51590,f
51591,f
51596,f
51607,f
51630,f
51641,f
51663,f
51671,f
51678,f
51682,f
51701,f
51707,f
51717,f
51726,f
51729,f
51752,f
51761,f
51785,f
51789,f
51824,f
51828,f
51843,f
51851,f
51855,f
51856,f
51857,f
51883,f
51893,f
51940,f
51962,f
51964,f
51965,f
51981,f
51982,f
52001,f
52018,f
52019,f
52036,f
52048,f
52051,f
52054,f
52057,f
52067,f
52074,f
52075,f
52081,f
52103,f
52129,f
52139,f
52147,f
52149,f
52153,f
52193,f
52197,f
52208,f
52212,f
52218,f
52219,f
52237,f
52283,f
52301,f
52326,f
52332,f
52338,f
52339,f
52346,f
52350,f
52362,f
52363,f
52364,f
52377,f
52410,f
52414,f
52418,f
52443,f
52453,f
52459,f
52473,f
52474,f
52478,f
52481,f
52511,f
52522,f
52524,f
52538,f
52559,f
52575,f
52582,f
52592,f
52640,f
52646,f
52651,f
52659,f
52663,f
52666,f
52674,f
52675,f
52684,f
52689,f
52692,f
52714,f
52730,f
52738,f
52743,f
52785,f
52791,f
52801,f
52802,f
52805,f
52839,f
52845,f
52862,f
52889,f
52894,f
52920,f
52948,f
52953,f
52964,f
52969,f
52987,f
52991,f
52998,f
53002,f
53016,f
53023,f
53030,f
53066,f
53067,f
53075,f
53098,f
53101,f
53114,f
53139,f
53148,f
53169,f
53199,f
53205,f
53228,f
53239,f
53241,f
53260,f
53286,f
53289,f
53307,f
53335,f
53362,f
53369,f
53383,f
53390,f
53400,f
53402,f
53403,f
53427,f
53436,f
53441,f
53455,f
53463,f
53465,f
53468,f
53491,f
53495,f
53525,f
53531,f
53534,f
53561,f
53581,f
53592,f
